 Structure from AMSCIFDB, AMS_ID: 1523590       Feff8L (EXAFS)       0.1
 Mineral Name: <missing>
 Journal:   Zeitschrift f\"ur Elektrochemie und angewandte physikalische Chemie
 Authors: Esch, U., Schneider, A.
 Title1:   Das System Nickel-Platin
 Formula:    Ni0.5Pt0.5
 SpaceGroup: Fm-3m
 # sites:    1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.402 Rnm= 1.437 L3 shell
 Pot 1 Z=28 Rmt= 1.410 Rnm= 1.447
 Pot 2 Z=78 Rmt= 1.420 Rnm= 1.459
 Gam_ch=5.171E+00 H-L exch
 Mu=-4.554E+00 kf=2.071E+00 Vint=-2.089E+01 Rs_int= 1.751
 PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   31      icalc       2
 -----------------------------------------------------------------------
   4   1.000   5.3033    2.7455   -4.55377 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  1.200  1.1244E+01  7.4876E-01 -2.0918E+01  1.053E+00  6.7814E+00  2.3877E+00
  1.300  1.1226E+01  7.7393E-01 -2.1540E+01  1.057E+00  6.8420E+00  2.4386E+00
  1.400  1.1205E+01  7.9309E-01 -2.2134E+01  1.060E+00  6.8937E+00  2.4928E+00
  1.500  1.1182E+01  8.0607E-01 -2.2700E+01  1.064E+00  6.9355E+00  2.5503E+00
  1.600  1.1156E+01  8.1240E-01 -2.3238E+01  1.067E+00  6.9671E+00  2.6109E+00
  1.700  1.1129E+01  8.1140E-01 -2.3747E+01  1.070E+00  6.9886E+00  2.6748E+00
  1.800  1.1098E+01  8.0224E-01 -2.4225E+01  1.074E+00  7.0015E+00  2.7419E+00
  1.900  1.1065E+01  7.8396E-01 -2.4671E+01  1.076E+00  7.0081E+00  2.8122E+00
  2.000  1.1030E+01  7.5497E-01 -2.5079E+01  1.079E+00  7.0115E+00  2.8857E+00
  2.200  1.0949E+01  6.5159E-01 -2.5746E+01  1.084E+00  7.0279E+00  3.0430E+00
  2.400  1.0841E+01  4.3217E-01 -2.6263E+01  1.087E+00  7.1071E+00  3.2230E+00
  2.600  1.0738E+01  3.9442E-01 -2.6710E+01  1.185E+00  5.3377E+00  3.4079E+00
  2.800  1.0727E+01  3.1029E-01 -2.7031E+01  1.226E+00  4.6905E+00  3.5445E+00
  3.000  1.0721E+01  4.2475E-01 -2.6824E+01  1.243E+00  4.4062E+00  3.6792E+00
  3.200  1.0697E+01  8.6012E-01 -2.7069E+01  1.251E+00  4.2814E+00  3.8238E+00
  3.400  1.0668E+01  1.4555E+00 -2.7516E+01  1.248E+00  4.2467E+00  3.9740E+00
  3.600  1.0631E+01  2.1227E+00 -2.7979E+01  1.241E+00  4.2686E+00  4.1294E+00
  3.800  1.0590E+01  2.8222E+00 -2.8420E+01  1.230E+00  4.3296E+00  4.2895E+00
  4.000  1.0542E+01  3.4720E+00 -2.8824E+01  1.218E+00  4.4193E+00  4.4536E+00
  4.200  1.0488E+01  4.0922E+00 -2.9201E+01  1.205E+00  4.5315E+00  4.6215E+00
  4.400  1.0429E+01  4.6389E+00 -2.9542E+01  1.192E+00  4.6616E+00  4.7926E+00
  4.600  1.0365E+01  5.1153E+00 -2.9851E+01  1.178E+00  4.8068E+00  4.9666E+00
  4.800  1.0296E+01  5.5191E+00 -3.0136E+01  1.164E+00  4.9646E+00  5.1431E+00
  5.000  1.0224E+01  5.8489E+00 -3.0393E+01  1.151E+00  5.1335E+00  5.3220E+00
  5.200  1.0149E+01  6.1150E+00 -3.0628E+01  1.138E+00  5.3120E+00  5.5028E+00
  5.400  1.0072E+01  6.3035E+00 -3.0840E+01  1.126E+00  5.4993E+00  5.6854E+00
  5.600  9.9942E+00  6.4342E+00 -3.1034E+01  1.114E+00  5.6943E+00  5.8695E+00
  5.800  9.9156E+00  6.5072E+00 -3.1212E+01  1.102E+00  5.8965E+00  6.0551E+00
  6.000  9.8365E+00  6.5066E+00 -3.1371E+01  1.091E+00  6.1052E+00  6.2419E+00
  6.500  9.6389E+00  6.2867E+00 -3.1718E+01  1.064E+00  6.6526E+00  6.7135E+00
  7.000  9.4404E+00  5.8515E+00 -3.2005E+01  1.038E+00  7.2322E+00  7.1903E+00
  7.500  9.2394E+00  5.3399E+00 -3.2248E+01  1.016E+00  7.8397E+00  7.6712E+00
  8.000  9.0365E+00  4.8073E+00 -3.2458E+01  9.962E-01  8.4721E+00  8.1552E+00
  8.500  8.8360E+00  4.2941E+00 -3.2640E+01  9.810E-01  9.1270E+00  8.6416E+00
  9.000  8.6398E+00  3.8213E+00 -3.2806E+01  9.687E-01  9.8024E+00  9.1301E+00
  9.500  8.4485E+00  3.4125E+00 -3.2964E+01  9.589E-01  1.0497E+01  9.6201E+00
 10.000  8.2622E+00  3.0655E+00 -3.3116E+01  9.510E-01  1.1209E+01  1.0111E+01
 11.000  7.9042E+00  2.5065E+00 -3.3408E+01  9.399E-01  1.2682E+01  1.1097E+01
 12.000  7.5674E+00  2.0941E+00 -3.3694E+01  9.333E-01  1.4215E+01  1.2086E+01
 13.000  7.2503E+00  1.7929E+00 -3.3987E+01  9.291E-01  1.5801E+01  1.3077E+01
 14.000  6.9516E+00  1.5185E+00 -3.4312E+01  9.269E-01  1.7436E+01  1.4070E+01
 15.000  6.6704E+00  1.2019E+00 -3.4656E+01  9.258E-01  1.9116E+01  1.5063E+01
 16.000  6.4055E+00  8.5998E-01 -3.4932E+01  9.251E-01  2.0838E+01  1.6058E+01
 17.000  6.1551E+00  6.5982E-01 -3.5058E+01  9.237E-01  2.2599E+01  1.7054E+01
 18.000  5.9173E+00  5.9449E-01 -3.5215E+01  9.222E-01  2.4396E+01  1.8050E+01
 19.000  5.6894E+00  5.4062E-01 -3.5448E+01  9.214E-01  2.6228E+01  1.9047E+01
 20.000  5.4723E+00  4.7457E-01 -3.5720E+01  9.213E-01  2.8091E+01  2.0044E+01
